seed,model,stage,step,learning_rate,coefficient,total,finite,elapsed_s,gradient_norm,one_projection_temperature,one_projection_potential,one_projection_current,one_projection_fixed_point_defect,two_projection_temperature,two_projection_potential,two_projection_current,two_projection_fixed_point_defect
20260809,G,2,502,0.0003,0.03199042183743723,0.9246209467029298,True,6.734194799995748,6.846759604265429,0.22652586527010657,0.008796166557822479,0.15819360157496534,0.06767295183588665,0.2013153463076489,0.004579669996384828,0.15638352073808923,0.06916340258458854
20260809,G,2,503,0.0003,0.09980260709318145,6.4488695363547315,True,7.280098799994448,57.01671803029159,3.0364596004845184,0.006002401502353265,0.4682940233514245,0.22477596627174026,2.085010649267379,0.004104322138367539,0.31712597846142554,0.20729398778434271
20260809,G,2,504,0.0003,0.0011587454759817972,0.8912687543516136,True,7.58297020001919,33.92774735577094,0.4179560658364075,5.085094861406554e-05,0.004256496782218223,0.1127030858177933,0.2726411163629367,3.2924997645332846e-05,0.002772316966533399,0.07969715116348347
20260809,G,2,505,0.0003,0.010436535074189837,0.18569479644674616,True,7.902803800010588,10.347056614840277,0.07768319489542065,0.000145768881236751,0.0017192125586207975,0.026528651979653983,0.05057896145807476,8.196582943900243e-05,0.0011358623243324201,0.017384643445777986
20260809,G,2,506,0.0003,0.19116349110668426,0.5405617069620834,True,8.245169200003147,5.811895349438994,0.13793290712856146,0.007398754956564772,0.01843196055532639,0.04086106339021681,0.09641370135075096,0.005728654321473212,0.01501506330565035,0.027616110846855096
20260809,G,2,507,0.0003,3.3681982677353233,9.385042122518794,True,8.567078099993523,51.44892258055253,2.641491150229535,0.03740086171052923,0.535305938737986,0.24542068303136147,1.879325395233299,0.03224984298423847,0.41629166618460517,0.22935831667191495
20260809,G,2,508,0.0003,0.2182552385467654,1.4558575647777527,True,8.823455000005197,15.83138100914249,0.5417310432705378,0.0004208585435775722,0.012546544762218656,0.19900538722739972,0.35572925344378215,0.00027520616863191063,0.008008404441508863,0.11988562837333076
20260809,G,2,509,0.0003,0.004966725212718977,0.4973165593305159,True,9.117979200003901,6.891463533058901,0.21726754163674925,0.00022470422681521773,0.0017392972272790655,0.07950425808205937,0.14159845777375216,0.0001457596250631967,0.0011354222119177152,0.050734393334160965
20260809,G,2,510,0.0003,0.00852629389572825,0.9177397066920515,True,9.445103000005474,13.018924695506936,0.368839367102417,0.0003646440360045438,0.00800518714836763,0.18259726694098222,0.2403384652605408,0.0002381541337419617,0.005195297189517505,0.10363503098475159
20260809,G,2,511,0.0003,0.006045193015298691,0.26649485815660556,True,9.738370700011728,8.131001625361156,0.11518072931911046,0.0003197051257162136,0.004464926732391026,0.03826667322775171,0.07395421230027036,0.0002088241655131258,0.0028471896858092184,0.02520740458474474
20260809,G,2,512,0.0003,0.10482084950455499,5.300614995833727,True,10.032653200003551,28.14297368702753,2.2322644035475796,0.014634693556584253,0.5357327439196076,0.18907359689950845,1.5987160039420767,0.009145806599992054,0.4219899420161757,0.19423695584764725
20260809,G,2,513,0.0003,0.014927421672555528,1.9123421592281138,True,10.286728800012497,25.286612272879044,0.9510665301895523,0.0001382161974976138,0.03375603538796104,0.15211519786608266,0.6253695652086725,8.40483075939795e-05,0.02031616644096976,0.11456897795722833
20260809,G,2,514,0.0003,0.002711711994540896,0.7698229925186938,True,10.536597099999199,21.979094908694865,0.36243373063430434,5.08116640512252e-05,0.0041402186137432725,0.09408010398035725,0.23652857564822583,3.292168226046922e-05,0.002696270706773298,0.06714864759443727
20260809,G,2,515,0.0003,0.005939127042543718,0.3653837687730165,True,10.882659399998374,13.353167953383187,0.1528920545953507,0.00017431898555851159,0.0051750188892605775,0.060950876975617185,0.09908654614319044,0.00011419422665817483,0.003328157890870525,0.03772347402396662
20260809,G,2,516,0.0003,0.0033853107585395223,0.17876005884170215,True,11.162486600020202,7.696216072320795,0.0773911450072127,0.0002327675275291925,0.0026893244464280424,0.02624963679670266,0.04978072855634332,0.00014703506317037762,0.0016985519974215693,0.01718555868835476
20260809,G,2,517,0.0003,0.1319798004827432,6.054142913940013,True,11.883304300019518,38.46240793001493,2.5484796672841266,0.015475639226347095,0.5626157412894878,0.2495138167612957,1.8203024724420906,0.009239964262070662,0.46728489009603785,0.24925092209581304
20260809,G,2,518,0.0003,0.002982853552237543,0.7197747328050146,True,12.180922800005646,28.509747691434892,0.3332518397819216,5.3532294093429034e-05,0.002519964448827856,0.09575579150727494,0.21721747145032907,3.4725695191215436e-05,0.0016407213455535434,0.0663178327295853
20260809,G,2,519,0.0003,0.00035069102065347153,0.3392452164844752,True,12.530511000019033,25.842790627829306,0.15529344572447418,5.1690938308727586e-05,0.0019311242253580716,0.04690013288008043,0.10137974597561095,3.347364370621702e-05,0.0012595703906632361,0.032045341685619975
20260809,G,2,520,0.0003,0.024213928984846613,0.22427604848749885,True,12.827786100009689,6.675134420566915,0.08762523200932047,0.0004820709166658617,0.0018800230141282758,0.03162291573402556,0.05643824720868799,0.0004053015118845539,0.0013072755548426632,0.020301053553096856
20260809,G,2,521,0.0003,1.9975796607398142,3.2387540789984217,True,13.05768870000611,20.761481848140676,0.31378814045059805,0.037689219373787684,0.22238847111830115,0.08016518293080795,0.281774705856456,0.031891194286132775,0.2054422666568668,0.06803523758565655
20260809,G,2,522,0.0003,1.7728893705181408,6.736644740996991,True,13.296643400011817,57.1665949976516,2.2238087178059516,0.008695806243945593,0.3107593232122036,0.3513389002478909,1.541430606687544,0.00870073108970798,0.24693811632815618,0.2720831688634506
20260809,G,2,523,0.0003,0.005105981754637477,0.5413928911751523,True,13.596463099995162,5.217331748834324,0.23177716683221947,0.00016313573011821018,0.0011872919378177087,0.09389471653375088,0.15090387176326234,0.00010581184741589336,0.0007736121912186121,0.05748130258471171
20260809,G,2,524,0.0003,0.004414399162911122,0.8666886647696903,True,14.07359310000902,19.12796941573388,0.35490093052701566,0.0002999160243083461,0.004942116157405307,0.16929224555888914,0.23179536568261142,0.00019545439747173016,0.0032372224625314733,0.09761101479654626
20260809,G,2,525,0.0003,0.00768574021347843,0.42524625232338215,True,14.369105499994475,3.299670931109473,0.17151431729482905,0.00035918814360698734,0.006050124764514869,0.07878425761487994,0.11093533143588069,0.0002349061410069497,0.003885320066474369,0.04579706664871084
20260809,G,2,526,0.0003,0.01669001336367283,0.44871505124308086,True,14.633008200005861,2.583739167791884,0.14728792314651826,0.00398270013649411,0.05519958702656449,0.04145000418347044,0.10935485973779117,0.0017260449821375034,0.041390208744388354,0.03163370992204368
20260809,G,2,527,0.0003,0.11091520595910898,5.42224921519331,True,14.901272300019627,38.05565730982955,2.2957100155874164,0.011687735568499788,0.47082434270104145,0.2496777406348858,1.632632214879015,0.00819977247760768,0.4008719502107448,0.24173023717499031
20260809,G,2,528,0.0003,0.0036724061228117673,1.2440571627688723,True,15.231141299998853,33.512766777254626,0.5918875889286127,3.923445878218271e-05,0.005596275253506089,0.14686643187336537,0.38600962229922836,2.5408159638354315e-05,0.003641740267487504,0.10631845540544012
20260809,G,2,529,0.0003,0.001520138699567938,0.37834841986290957,True,15.521442600002047,8.708830990617107,0.16435088546791363,6.59739612349044e-05,0.002820371576193257,0.06131944160571103,0.1074742137001194,4.282706583832258e-05,0.0018468013920015967,0.03890776639432952
20260809,G,2,530,0.0003,0.006608182598195341,0.22456523613155016,True,15.790846999996575,1.3039854689258927,0.09283746757574755,0.0002678429949510221,0.004800902304165546,0.03534906982618952,0.05934778372987648,0.0001757771647753752,0.003058795109164764,0.02211941482848453
20260809,G,2,531,0.0003,0.053661209056529914,1.2271553954715155,True,16.073772800009465,8.934387101543827,0.26484324533140174,0.011632571810480807,0.22566505477058876,0.0903914146851339,0.2516996120251435,0.0063691338696533935,0.22785637052946284,0.09503678339312077
20260809,G,2,532,0.0003,0.092595884673894,4.4565171982664875,True,16.418241600011243,39.57265727782867,2.0024757222442062,0.0046002443332515824,0.31005653870823385,0.21739418009789413,1.3877014947863289,0.003493538956826586,0.2454896756239553,0.19270991884189706
20260809,G,2,533,0.0003,0.0005209469435616762,0.6417577618926736,True,16.694747900008224,34.00424580289698,0.2974371336099842,5.112420510304657e-05,0.0030075001928965444,0.08543706096400805,0.1940173688750163,3.312217913266244e-05,0.0019596933876335205,0.05929381153533773
20260809,G,2,534,0.0003,0.010260294479770773,0.16249227278183623,True,17.116061000007903,2.6358940942295797,0.06633579571866023,0.00015024877712129493,0.001792920086588417,0.024127873672068558,0.04310179353171565,8.666145900613634e-05,0.0011773944715095578,0.015459290585395634
20260809,G,2,535,0.0003,0.19659108503201786,0.5557758016285143,True,17.387226999999257,4.915184014152222,0.12647505503394962,0.011297193618073386,0.029884833573913704,0.03673961857681624,0.09426570883824359,0.008782119051145768,0.02619667128142722,0.025543516622926834
20260809,G,2,536,0.0003,3.369745728796206,7.928429161583695,True,17.61931400001049,31.377658208072294,1.76407985532489,0.036117213560146764,0.48950673555254315,0.2542857099386294,1.3086809200628318,0.033644334009764035,0.4367558819582649,0.23561278238041938
20260809,G,2,537,0.0003,0.23632894389866288,1.33393177765084,True,17.870723600004567,18.01019178147026,0.4451302421321546,0.0003835123358946465,0.006581531337487303,0.2242813963210236,0.2912009104132904,0.00025125937666332037,0.004347345578343058,0.12542663625732012
20260809,G,2,538,0.0003,0.00396071424308653,0.4651983398678474,True,18.128887400001986,5.704721913174507,0.20127009062536105,0.0002223570593281762,0.0016224127998911758,0.07726532513239083,0.13118396440557434,0.00014432335156742808,0.0010597951541419911,0.04846935709650585
20260809,G,2,539,0.0003,0.009787053917725755,0.9501846205171093,True,18.46439810001175,12.669431796715756,0.3807623782858271,0.0003664396994418211,0.00845268989648986,0.18970560583347454,0.24803305241764254,0.00023939498320594066,0.005482351902619548,0.10735565358068218
20260809,G,2,540,0.0003,0.0034538644943723877,0.17768964466818307,True,18.736741300002905,6.118643709968361,0.07639140442449432,0.00029842395516715975,0.0028960719260019835,0.026363319718760766,0.04910012826051211,0.00019475019784446427,0.0018478321935312696,0.017143849497498618
20260809,G,2,541,0.0003,0.1237470793465889,4.439648354584852,True,18.988464800000656,20.413388122642655,1.687970538158499,0.015973796416115616,0.4893845643512154,0.212294624201072,1.250089277030489,0.01024780120429381,0.43671439799750056,0.21322627587907805
20260809,G,2,542,0.0003,0.01022179952541937,1.373389243109,True,19.276772000011988,19.675045301342845,0.6604501158926103,9.03261552738721e-05,0.017095359441537634,0.14006499994321112,0.43311666775393703,5.689444766540167e-05,0.010779645857954127,0.10151343409139146
20260809,G,2,543,0.0003,0.0020570675398122805,0.6595445170311738,True,19.562641700002132,17.670596985018094,0.30810298348295645,4.907558132011109e-05,0.003526701035997683,0.08354068917957758,0.20107340553674943,3.1807256125798944e-05,0.002297729726564955,0.058865057692069546
20260809,G,2,544,0.0003,0.006961025718598252,0.41262432206143396,True,19.846434300008696,13.42869882342683,0.17206864369069286,0.00017127161286986016,0.005796493424205303,0.06947244946601323,0.11152041502208547,0.00011226963446078678,0.003729008357083208,0.04279274513542499
20260809,G,2,545,0.0003,0.0030622526388140946,0.13370809256838412,True,20.110889500007033,3.655965500646298,0.05719780439298131,0.00029010630459307796,0.0017198238904338487,0.02023312986045844,0.036981401006501845,0.0001562966445799681,0.0009753677317637894,0.013091910098257739
20260809,G,2,546,0.0003,0.1528197619119934,4.892208655959757,True,20.723130099999253,28.937177633563902,1.8197573634517556,0.01643998349398332,0.5226227103193355,0.272151052381947,1.3511775716463459,0.010191485350913123,0.48051750938307275,0.26653121802041085
20260809,G,2,547,0.0003,0.0035592900386810012,0.5864861556745826,True,20.964415700000245,20.927001606043948,0.2667989100824434,5.176956891136762e-05,0.0019326587816993323,0.0829717964482559,0.1738896640068097,3.359324285879997e-05,0.0012588041949719495,0.05598966930995122
20260809,G,2,548,0.0003,0.00015561147424066483,0.23990298418308842,True,21.214402900019195,17.061106451440082,0.10906480400135295,5.0950605312878155e-05,0.0013382764905640913,0.034138476130476214,0.07118855450685435,3.300620396473933e-05,0.000873144933584406,0.023060159836738137
20260809,G,2,549,0.0003,0.02386697503680626,0.2350185568743483,True,22.24473219999345,7.218151578422047,0.09218779541548398,0.0004577316679757808,0.0020280965171036117,0.03360817312477607,0.059467400847007655,0.00037721293471994314,0.0015089999305920553,0.021516171399882923
20260809,G,2,550,0.0003,2.006999944462194,3.5227567589558,True,23.382604500016896,22.30590812764346,0.36034373547090404,0.03985008319276791,0.28736352294390777,0.09808917488695579,0.33477959716549544,0.03512320639429976,0.2730669922727923,0.08714050216648299
20260809,G,2,551,0.0003,1.7972809354381993,5.372989277422666,True,24.10830530000385,37.1099601950368,1.4891975931609638,0.00841219963683337,0.23799859812385238,0.33298356308803045,1.0466671813626685,0.00859194661080557,0.2081972128347962,0.24366004716651612
20260809,G,2,552,0.0003,0.005064777682779794,0.5402687693288635,True,24.401018100004876,7.612279815196771,0.22942051933534693,0.00016135886397028232,0.0011407473849777941,0.0961603554691517,0.1493660111050268,0.00010469540981659555,0.000743382739865149,0.05810692133792839
20260809,G,2,553,0.0003,0.004243270474194562,0.8752529708531281,True,24.67205960000865,19.524084586583566,0.3583089969668707,0.00029986968869825443,0.005014435717389132,0.17122238806933507,0.2340243053440975,0.00019543795855708716,0.0032845161838458235,0.09865975045014004
20260809,G,2,554,0.0003,0.007270567878307725,0.4139897428693065,True,25.06042590001016,3.619140193153993,0.16689494634150523,0.00035841573715856553,0.005792541480253526,0.07702212294126339,0.10798749948335114,0.00023438778146528847,0.003720463359221093,0.04470879786678056
20260809,G,2,555,0.0003,0.02424955237248534,0.564221347178567,True,25.338790200010408,4.721741988740662,0.1627122665169977,0.005723008933245485,0.08475118178900687,0.04156106810896538,0.13171638537119462,0.002748062479821039,0.0757967846204105,0.03496303698644013
20260809,G,2,556,0.0003,0.12044939143355653,4.289213288165883,True,25.584229200001573,31.604386685849704,1.6544177703936158,0.010724563211728974,0.4088377494044472,0.26061201348448426,1.2072003547603594,0.007951309287372886,0.3764194076221276,0.242600728568191
20260809,G,2,557,0.0003,0.0027645174075199785,1.0730426189180582,True,25.845323200017447,33.54722102776926,0.5070756827377435,3.94622436587735e-05,0.004801341793176978,0.13082868572242395,0.33069977389606775,2.5564219597143412e-05,0.0031253977513907368,0.09368219314647942
20260809,G,2,558,0.0003,0.0014598705342977322,0.3826268476437065,True,26.071273200010182,11.372887945423349,0.16515063217414575,6.320034013620005e-05,0.0029014159365889996,0.06329403806417284,0.10801136362240905,4.103132891676513e-05,0.001900416521888073,0.03980487912115116
20260809,G,2,559,0.0003,0.005515266923949925,0.20223908665994902,True,26.43455510001513,1.5267995691031682,0.0837779901949498,0.0002670079374615198,0.004322257299086813,0.03189022132029695,0.05357375735848449,0.0001751851319591398,0.0027531593392460655,0.019964241154514336
20260809,G,2,560,0.0003,0.07656103466948362,1.4734619055289173,True,26.801313900010427,7.973361378489125,0.3065772353141308,0.012993898136855924,0.2708202026177284,0.11320350539708506,0.2951012913742089,0.007418987596167753,0.2741597696840054,0.11662598073925157
20260809,G,2,561,0.0003,0.09443433274290645,3.2963173056131367,True,27.2347129000118,31.80844927514609,1.3799468823926355,0.0038096986330786384,0.24508979385376942,0.20873697137271544,0.9712868926004582,0.003130042217958656,0.21196285092581033,0.17791984087380408
20260809,G,2,562,0.0003,0.0003134624972394747,0.5038475936447675,True,27.5252654000069,33.91637985123158,0.23187409159967107,5.167079332213915e-05,0.002327682622106058,0.06907831571471133,0.15124520624728008,3.348796874788446e-05,0.0015170719207130625,0.047406604280976504
20260809,G,2,563,0.0003,0.010057379419243688,0.16088719394773404,True,28.440906100004213,9.551968704583773,0.0656506724482812,0.00014407241904990583,0.0016642841869441715,0.02406907649851064,0.04272377472152875,8.104135303051042e-05,0.0011003507273520219,0.0153965421737932
20260809,G,2,564,0.0003,0.20024309222276412,0.586027016413202,True,29.158468900015578,4.948059815817693,0.13275146552076436,0.012775177130096876,0.034481362894976476,0.038468012880843686,0.10010691947197665,0.010001755114693712,0.030314102586722073,0.026885128590363988
20260809,G,2,565,0.0003,3.3792266340441395,7.16183652614394,True,29.713277700007893,21.47998654677316,1.291438781696612,0.035787433957289116,0.48448708709093696,0.24852442362541702,1.0045305497951265,0.034434611443027875,0.4550907948888004,0.22831620960259125
20260809,G,2,566,0.0003,0.25945419499413713,1.3782791271316188,True,30.799277700018138,18.732013315314546,0.4455371162681319,0.00037068110393035416,0.008086424783376778,0.2373605790566861,0.2914540549658584,0.00024358672473831773,0.005365729890963526,0.13040675934379628
20260809,G,2,567,0.0003,0.0036090954353551843,0.452060036017282,True,31.32512520000455,5.736689173378281,0.19567451555263085,0.00022023716360074927,0.0015863315738796745,0.07512625881278064,0.12753456724927117,0.00014295089917292005,0.0010362430451310576,0.0471298362854598
20260809,G,2,568,0.0003,0.008251680926267964,0.9243084858477632,True,31.71480300000985,12.895239334153052,0.3713914118049026,0.00036651395450255567,0.008055767459353455,0.18428422024861432,0.24200220611864945,0.00023938594351229675,0.005228168305162148,0.10448913108679848
20260809,G,2,569,0.0003,0.0030310268643240364,0.1578154834845203,True,32.0579904000042,5.776325105387073,0.06782716557515338,0.00029307772119536383,0.0025496200481461718,0.023436810289148402,0.0436195773236574,0.00019188552296388035,0.0016272275101318634,0.0152390926297998
20260809,G,2,570,0.0003,0.1451338710222136,3.9246745631055644,True,32.45201400000951,15.793139294315646,1.3339603522536143,0.01642355815437281,0.4799214099682923,0.23031450536990997,1.0255457314344534,0.010818595165569324,0.4527041019860821,0.22985243775105677
20260809,G,2,571,0.0003,0.008097171799847236,1.0211815644637614,True,32.73003580002114,16.599168927112125,0.4731729518147128,7.787911371723468e-05,0.008085402684485524,0.12809611508305108,0.30944543496944216,4.9878484468032456e-05,0.005234490037667509,0.08892224047636971
20260809,G,2,572,0.0003,0.0016291406386198,0.5899014598340192,True,33.019793999992544,16.85856844477025,0.27403092395179607,4.807472168117063e-05,0.0031552229256635316,0.07661631061499201,0.17884127383285223,3.116369203526927e-05,0.002056345353678654,0.053493004102700525
20260809,G,2,573,0.0003,0.00508946023278909,0.39176127127788823,True,33.289365300006466,13.48830194174886,0.16424239185703626,0.0001725826884380441,0.005232584738635963,0.06615035400914905,0.1065848718714089,0.00011306606099752502,0.0033705671293604903,0.040805392690072904
20260809,G,2,574,0.0003,0.004120742151076073,0.15140093430841317,True,33.6589215999993,3.4218350457900755,0.06404977267826434,0.0003753720433487347,0.002248781285593088,0.023022656723689177,0.04146972247510526,0.00017659633496278437,0.0010993671341975044,0.014837923482176205
20260809,G,2,575,0.0003,0.17692857534735382,4.1177055534622635,True,33.97149709999212,23.65601273927193,1.3401900683800179,0.01662193206040903,0.5110429103700064,0.27172267953842466,1.0428440174461586,0.010649204038007232,0.4902356758455047,0.2574704904363805
20260809,G,2,576,0.0003,0.004151302766499388,0.5286455746465382,True,34.20584320000489,17.01241025546438,0.2374804623275749,5.1404865583880035e-05,0.0016508140377527695,0.0778339365071713,0.15476864858234696,3.336315157434283e-05,0.00107546900916144,0.05160017339887329
20260809,G,2,577,0.0003,9.400767174287557e-05,0.19624080469712135,True,34.49160480001592,11.861539408329309,0.0887253904486518,5.024547683727703e-05,0.0010978338953829775,0.028516305669397845,0.057911730169922966,3.255525113612448e-05,0.0007165022300026222,0.01909623388404684
20260809,G,2,578,0.0003,0.024278372798980426,0.24170623302305771,True,34.782242999994196,7.6576300070446965,0.09563635908909673,0.00047084112546910483,0.0017471596240412844,0.03421251736185746,0.06179486705833514,0.00040152399673780236,0.0011107306310461729,0.022053861337493583
20260809,G,2,579,0.0003,2.0085928049789796,3.661498638136549,True,35.007350300002145,20.90604988120888,0.3819292980468208,0.04026935860392205,0.31626172734285635,0.11084613084758417,0.3589088658214468,0.036100148638414105,0.3039644558332466,0.10462584802327783
20260809,G,2,580,0.0003,1.829530937105412,4.794967727482139,True,35.25203390000388,26.63856185582282,1.1580590957669727,0.008382088693156117,0.21092349403254784,0.33148089866501734,0.8243354688377108,0.008585039616370744,0.19296308785407715,0.2307076169108743
20260809,G,2,581,0.0003,0.005107096205397339,0.5340136464486532,True,35.4898053999932,6.6579286314707335,0.22703311857109162,0.0001590863171589132,0.0011743117928062995,0.09458163703180984,0.14781135968872305,0.00010321653833772727,0.0007652593171631319,0.05727856098616533
20260809,G,2,582,0.0003,0.003914126339383264,0.8497306936204904,True,35.779022900009295,19.41863626776595,0.3486835662131335,0.000297826871141333,0.004864682599040918,0.16528939072962337,0.22773329377559026,0.00019408326788297506,0.0031863358762480028,0.09556738794844677
20260809,G,2,583,0.0003,0.005416308163439499,0.38818132712256276,True,36.1164090000093,3.346194013221464,0.15747193557776507,0.00036239734199350164,0.0052936350639356,0.07205323448272721,0.10197037005288535,0.000236967178006141,0.0034026932839592836,0.04197378597785114
20260809,G,2,584,0.0003,0.031270942169865576,0.6912469475064907,True,36.40678360001766,4.591811161635586,0.18324263764125215,0.006880116870301813,0.10733872927284295,0.051731496864786654,0.15454781585427935,0.003547690447718334,0.10284318721057613,0.04984433117486775
20260809,G,2,585,0.0003,0.1337360860763703,3.5049311232976397,True,36.68023660001927,27.642660161415996,1.2193988789100494,0.009784862412014735,0.375971569170348,0.25316991335569233,0.9183707578927707,0.00755720859308217,0.35907851924968887,0.2278633276376235
20260809,G,2,586,0.0003,0.0021852189923858858,0.9578145707159816,True,37.012341499998,33.506362615305925,0.45045660737759174,4.04930546235072e-05,0.004267502871765214,0.11942812526326196,0.293774981636876,2.6238320582616323e-05,0.002778478599726117,0.08485692459916876
20260809,G,2,587,0.0003,0.0012631434676110898,0.37157862417704024,True,37.55744460001006,11.739346523168082,0.16012914349323068,6.0928021528396636e-05,0.0028393896752946634,0.06184750154293358,0.10473255710579944,3.9555371560216964e-05,0.0018599454123583558,0.038806460086723865
20260809,G,2,588,0.0003,0.0037202423048260306,0.17972356406843343,True,37.82376580001437,1.0452538785119596,0.0754024268565537,0.00027363063646366613,0.0037871632143040793,0.027995958250040767,0.04825572996574481,0.00017948996923566594,0.002413203319602802,0.01769571955166191
20260809,G,2,589,0.0003,0.0966557625414421,1.644035710793876,True,38.08703799999785,9.286056262892592,0.3366756322601699,0.013546168401108928,0.2997579260892795,0.13200105702549803,0.32412581198125895,0.007971596094475753,0.3012151895653319,0.13208656683531092
20260809,G,2,590,0.0003,0.10085014389881893,2.515663723542393,True,38.4399046000035,26.5670249613448,0.9633310260570168,0.003372795763865939,0.2106701026108305,0.19092654417540436,0.6937434043416587,0.0029248875372257354,0.19262117995145014,0.1572236392061225
20260809,G,2,591,0.0003,0.0002561088140757192,0.42238975451134936,True,38.690193100017495,33.71559007269141,0.1935162737632434,5.2400031724830926e-05,0.0019271539005108805,0.058952082706596354,0.1262205295858513,3.396797948069121e-05,0.001256188742790984,0.04017504898707524
20260809,G,2,592,0.0003,0.010270341339254417,0.15374953760458282,True,39.00078470000881,12.952479080667793,0.06268754919901719,0.00013615450584102495,0.0013316187689360922,0.02281365674625155,0.04089200036837775,7.387191708156206e-05,0.0008935536046986542,0.014650791155124613
20260809,G,2,593,0.0003,0.1995466030299399,0.6095861725736728,True,39.27528200001689,4.790020652268079,0.14358464318811462,0.012755692256117881,0.03480785662491726,0.04198078879057863,0.10702795282598997,0.010075395577748678,0.030656077766205755,0.029151162514060053
20260809,G,2,594,0.0003,3.390341743178503,6.7920743925237215,True,39.526727499993285,10.984522771932118,1.0557195057674595,0.03589342401038962,0.48581331772708164,0.24617751633286278,0.8531168786121884,0.034883548754544885,0.4657261918982065,0.22440226624248497
20260809,G,2,595,0.0003,0.28258540923958825,1.410671258112728,True,39.809859400003916,18.252369359091624,0.44732625204714777,0.00036755901838204675,0.00842778214399899,0.24152658254662973,0.2927234506471125,0.0002416158475681473,0.005597764143092787,0.1318748424792077
20260809,G,2,596,0.0003,0.003427241296513469,0.4445985801185179,True,40.063169000000926,5.993500555166877,0.19321019068610798,0.0002178787072739113,0.0015779971564024076,0.07300506466109669,0.12592193579394909,0.00014139666362370082,0.0010306147894544003,0.04606626036409626
20260809,G,2,597,0.0003,0.00635458905059173,0.8811565261952847,True,40.32844670000486,13.301890028676745,0.35553459286939626,0.0003660739082980615,0.0074256648897800745,0.1750229581725976,0.23178133901494039,0.00023909175995250257,0.004824652314832243,0.09960756421489596
20260809,G,2,598,0.0003,0.003040158895194257,0.16022342808383727,True,40.56118809999316,5.995584089310342,0.06900526917968919,0.0002932304046610106,0.0025875125182609833,0.02364744103223271,0.04437827154792306,0.0001926071694033892,0.001655654613575695,0.015423282722896975
20260809,G,2,599,0.0003,0.1671267245717658,3.5540449126238576,True,40.85930999999982,14.204722691253666,1.0830412798957667,0.016532044458030765,0.4797231393403711,0.23461050534527642,0.866833663501786,0.011136670203606001,0.46527309639262016,0.22976778891463456
20260809,G,2,600,0.0003,0.007540047167411585,0.7836902428709746,True,41.19232960001682,12.848704484080592,0.354535697217105,7.499089089840661e-05,0.0026941761024418718,0.11146328468502253,0.23119375803851436,4.851832744416098e-05,0.0017551177309781474,0.07438465271115853
20260809,G,2,601,0.0003,0.0013112944012569144,0.5372883245594781,True,41.88032739999471,16.704934095114194,0.24860882802807505,4.75401063920814e-05,0.002870790597766694,0.07102531490996133,0.16225116628889905,3.081995558771501e-05,0.0018713630386153054,0.04927120723292397
20260809,G,2,602,0.0003,0.0032488106848625278,0.35356411878642985,True,42.95890150000923,13.446009464556838,0.14918576623611032,0.00017540446082693357,0.0044002984970830635,0.059688292235144665,0.09697546909690853,0.00011493951125124279,0.0028398987472308137,0.03693523931701178
20260809,G,2,603,0.0003,0.005219281313687956,0.1789968272321437,True,43.22668089999934,3.864558444949961,0.0751849169753022,0.0004587960949599488,0.003203119029163271,0.027147937485446194,0.048666539233589066,0.0001967362410834401,0.0014386797536966947,0.017480821105214938
20260809,G,2,604,0.0003,0.20209333537186888,3.632394960607336,True,43.55677940000896,12.457499324227811,1.0314736796955597,0.01656840000196638,0.5084517326238841,0.2683886580305341,0.8442780787150576,0.010878353037810156,0.4959679143546953,0.25429480877596017
20260809,G,2,605,0.0003,0.00470625530297011,0.4977350755404368,True,43.790423099999316,15.030471000809197,0.22168220077796263,5.179606092976961e-05,0.0014824669216851561,0.07511088990978233,0.14446328932740368,3.3621520287614196e-05,0.0009659094609735412,0.04923864625844193
20260809,G,2,606,0.0003,7.558607248454905e-05,0.17065517473580058,True,44.01101350001409,9.470982667264218,0.07687703643895442,4.954475046606965e-05,0.0009583486784680101,0.02512532851323504,0.05017859408122982,3.2103994617518616e-05,0.0006256023836625057,0.016733029822682686
20260809,G,2,607,0.0003,0.02562025167970164,0.25953513066859346,True,44.24992930001463,8.610073821511772,0.10344556198054537,0.0004894800597816552,0.0019570691985069007,0.0361613701318926,0.0668529465924169,0.00043311805039051703,0.001095784597058675,0.0234795483782992
20260809,G,2,608,0.0003,2.0061860216207736,3.7198091856766773,True,44.500909099995624,18.533761164489434,0.3923510667793142,0.0400648684369057,0.3293105724682651,0.11643885775817257,0.37027908114776437,0.03623626863687199,0.31860804221586575,0.1103344066127438
20260809,G,2,609,0.0003,1.8621151733118684,4.529572167538235,True,44.774814300006256,20.207685855862756,0.9941684734552508,0.00846641615243968,0.19900537487200673,0.33261311769388724,0.7144833115232155,0.008641901620768997,0.18607796681241962,0.22400043209637752
20260809,G,2,610,0.0003,0.005110688156259708,0.5247015488207651,True,45.00398169999244,5.131545910703817,0.22392441681774952,0.0001564086359643195,0.001211326375312137,0.09171765002309827,0.14578873319922356,0.0001014670643643377,0.0007893559519007148,0.055901502596892534
20260809,G,2,611,0.0003,0.003579442444994299,0.8195538993325163,True,45.24341680001817,19.218179891843235,0.33725770287351775,0.0002953249439432073,0.004682256677376405,0.15830359276080144,0.2202650118022089,0.0001924248201491801,0.0030667453684870573,0.09191139764103806
