path,base_path,file_type,size_bytes,sha256,last_git_commit,referenced_by_other_files,reference_count,reference_check,route,lifecycle,frozen_evidence,unique_information,disposition,disposition_reason,replacement,recoverable_from_git
scripts/verify_local_replay_assets.py,,text/x-python,6618,169F0831316FB4D64708F2B834CB75DD859343C6642A1F569288EB667BDAEF3B,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/__init__.py,,text/x-python,134,06538A9D87F7537982CE0949ADC85503DFCB86A15446C6369307FD0C8C2B72A8,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/audit/__init__.py,,text/x-python,80,40AF181BDBB0905AA4E52F67317C7D589CA1CC568C26BA1702676367ACE25B4B,09fc546c35486e5fb093492abdaba8f8d0a1707f,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/audit/evidence_identity.py,,text/x-python,11985,29DCDF0FF7D3DB5318BB004B35B904449FE71216859E0082E67E8098ED0A92F3,ba966b35a0d9ab3346697b77a7bb06145da8b013,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/audit/qiu_llp_source_contract.py,,text/x-python,16663,D44DEAC9130399788DDED72663F6A05234143107264C4CB688BAAF6A2EFFD860,09fc546c35486e5fb093492abdaba8f8d0a1707f,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/baselines/__init__.py,,text/x-python,46,27A3722898CEE59C76EBEDE614D442302FF32F61BC11D291DABED20CAD09A8D3,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/baselines/least_squares.py,,text/x-python,587,A25402FDE56970518794A41C1C8AA736880850429F80FB4E539195E3A55AF21D,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/baselines/mlp.py,,text/x-python,813,02019AA3FC0FD0075519C41869672A32073C8CD188707C5E77BC03EE50932A02,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/constants.py,,text/x-python,143,D72B0F1B47C10CE30E56F8D3329D11F037860E84063BDC51F8735C8D383E7D78,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/experiments/__init__.py,,text/x-python,62,02DF8B9F04B5AA03040299E2A67719A5F6A3E02AA470C51BFAAD0DAE6C4F0775,c4835c02f8d42b7fdb89e581b86b56dae2fb667a,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/experiments/claim_resolution_2d_field.py,,text/x-python,8131,7397DB3A3EC18ADC4B729D5E24FD7BADB59121952B150DE9048295A41DEE899E,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/experiments/high_risk_actual_inverse.py,,text/x-python,15811,26FB75D4DD5E481DDAE172212D6A757997B4435A9B4BA96615D8F0213C26E1C9,0ff469426a018aa89c5d20b1cd2181cb372ee10f,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/experiments/high_risk_claim_ladder.py,,text/x-python,15803,8F4071118A0AAB02EF0FEEF339CEE8D7C05D24BA6C9346E606BA39AF3E8F19A9,c4835c02f8d42b7fdb89e581b86b56dae2fb667a,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/experiments/port_physical_2d_inverse.py,,text/x-python,20781,FADE5FAD95CFC394C2A9A4624898EAF28D325A563C4B959E63715AB3D15FEF60,7d4f15d6e68ad2db829ee0e21248f2ed7cc40fe3,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/__init__.py,,text/x-python,395,802C336350BD7E2B20BC13A94C35231D7BD1F1C46EBFE045511410615F91A863,583cb441687001c7df9a8ee9d4d5cf45258f8efb,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_cross_regime_observability.py,,text/x-python,40278,5307BEE558579E1D1AD04122C96AE857B338312512201AF79B4FF77CC0B0A84C,c4c3b7fe2936c7734d1d302dbfe1fc91c3627a4c,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_cross_regime_observability_repair.py,,text/x-python,52319,803367E13C7247DFE832181F9EC336A6D99FC5FC05B19049EEB120569F81567A,beb5e3d8aefa1b2ae1b90263224121c38914fe96,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_multivoltage.py,,text/x-python,31599,934F9EEC67C3380AA07FAB329253E6549AFC3DE28A5765A7A86215BA83BA3F51,22c14aa401c45df4a36bbd09c7bb61a637079aef,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_orbit_convergence.py,,text/x-python,19765,4D031154803E77A38F75B8C453D1C1E63BFCC45454953B889D16FBEFEB7B088C,661142c634867796e607427fe8efffe8bcb47e55,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_orbit_fit.py,,text/x-python,28244,9733BCE5601EE4AFC88150781E92F18691F43D8DA55117FEBC3FB99727938874,661142c634867796e607427fe8efffe8bcb47e55,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/external_data/vo2_zhang.py,,text/x-python,4938,3F08448496F2C0F0D828F3D9FD48A8062D885CF6E1C668303B645187E9D52156,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/identifiability.py,,text/x-python,9661,E977D7CA54FFADF05F5B16ED92286C2BCE0448ED501410BF56AC98E6238B7B9B,18b703a366663b83947e8b84143481a99854362a,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/AGENTS.md,,md,1048,3C9BD73C348FD1A0F019977750B98317FA8B22F58C9F04116135DAB8392D1BAB,5646a3d164cd111390bb9fe4544a4e1ba7685dcc,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/__init__.py,,text/x-python,60,65DF4BCAC7DBA4DBF1CD46576ECD52D64913AC26414493BE8D387F9EC3532332,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/conductivity.py,,text/x-python,2449,7A851D00B77370876199EC2AF371AEFD4A7839BA2B576FE96438BAA59C3B9A2B,a5cb8dce07d7d55cd2cc09ede75d4552a34a9454,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/electrostatics.py,,text/x-python,1190,70A0AAAED22531F4026DD754DC3F2872536F6423B14227AB02E5509CEBE81269,b41bce16ddcaa1d02506173fd93ef4b1756e4583,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/gt_solver.py,,text/x-python,7588,94B900626BE61827A5137670576142703A4700B67AC449702CC83F47B5F050D8,a5cb8dce07d7d55cd2cc09ede75d4552a34a9454,yes,13,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/multilayer_sandwich.py,,text/x-python,58687,71B7EAD7CD8FBDA043237039B1D16975D7F4E6749E0611A41F7C57113C8F26D6,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/multiterminal_yz.py,,text/x-python,6216,54E31DC096FB88D88CF5BEF66A018724714BB760863715084F19A5561A1546A7,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/oscillation_metrics.py,,text/x-python,4268,3251249F91A988897814C284817BD969FEB08DA3EC5CC1C1C8E5CAFE583797EF,8409cbe6a8368ba2fe49e5991e9c1908a3635c33,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/params.py,,text/x-python,3891,A8FC571C7A83935E9A19FC94ADA02E5D1BFC2118282186DA2C4152967699D1F9,55120331178e44adc27e377b70ec3ab60d45f1f8,yes,11,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/qiu_author_compact_model.py,,text/x-python,14351,86CA82B08D29A7322394EE6DEB87FBD35735A2C15B29054899413C62F96B8E4D,3792eb8d77cb1acab8644ea4a4a0a2a4d4552b2b,yes,7,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/qiu_vo2_device.py,,text/x-python,9893,8DD7137BB1BB0E82AA2F02DBBC309981275B019BA72CD2F756B060C40B97C7D6,017260194e42d94633bf64354c922b238dc40c79,yes,9,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/vo2_constitutive.py,,text/x-python,8385,7DFC8F6E1DE3A2C9C4F8B573937A42F43430D9EDCAA954C6DDBA6338B972D91A,8409cbe6a8368ba2fe49e5991e9c1908a3635c33,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/vo2_event_resolved.py,,text/x-python,14926,07272C94689E2F0F324E3F060E2A02E2ADEDBF0238F0D2F0511304801FD0F44C,661142c634867796e607427fe8efffe8bcb47e55,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/vo2_thermal_neuristor.py,,text/x-python,8914,469801F1F5FFA0F20E987FF2C7C3E57FA856AD652CAED08B7ABFCE0FFFA553BE,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,16,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/physics/voltage_protocols.py,,text/x-python,2541,191C68569BDF70E32208E7DC31197381431E3C9C48853B5714F77D94BC40BC70,55120331178e44adc27e377b70ec3ab60d45f1f8,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/AGENTS.md,,md,1180,37D2014996AC44DCADC0B33B9082E4DACE9738D7AE75AA75646607D65BD0D6FD,5646a3d164cd111390bb9fe4544a4e1ba7685dcc,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/__init__.py,,text/x-python,50,5C7CCE0E0C471F7A0357A749DE169C72CBC6904E580A46799FE0880D487BBE2C,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/data.py,,text/x-python,4188,A060FCC6CACD9EAD563E2639997F5EC0F34D03181EFEFDA7200161B06F828031,a1d885698fe17dcf9b7df6b3cb7e671b8bc1a502,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/full_pinn_1d.py,,text/x-python,11963,FAF1C14353852D0FE73C168F38882C43E2B78AEE3EA3D421F874110A7064FF1D,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,7,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/full_pinn_1d_split.py,,text/x-python,12193,0A2D21CF215C3FA9258523A95E3E82BAB459FABF6A34EACEA59285081290D843,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/full_pinn_n0_cv_e.py,,text/x-python,18498,4B5CDB581058B438D8977119DE2DF1477C7FF958C9D786F7FA3E81D9001BF8D1,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/full_residuals_1d.py,,text/x-python,7609,C316921FF1981938EED97AA66848AB53966AE70AE517A7E85738BADB2B890416,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/full_residuals_1d_split.py,,text/x-python,11192,848CBED221AEB5B3C669185FC77C67652CD1249C65D2949F6D5104DC08403735,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/loss_balancer.py,,text/x-python,4713,936691A1337C114AA9860DE7209075F7CDADAEE664FE007944917D97695E358D,8409cbe6a8368ba2fe49e5991e9c1908a3635c33,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/losses.py,,text/x-python,4672,66FD2115C853B99711550E1713FE7D63AC71CBBD4C391C4343C258AF5EAE5A9C,a1d885698fe17dcf9b7df6b3cb7e671b8bc1a502,yes,1,unique_basename_fallback,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/m34_contract_audit.py,,text/x-python,24081,BF3BD89088376B274C72D7E3D19A631718DA2D8AC04702961836DE4E214C96B5,ee83d73a16a219e02a19a5d7f6419dea3d224bb6,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/m34a_gradient_semantics.py,,text/x-python,14839,E47C7CE3B6841980DEA2760D112709D052BA0BF5BB0FCDEFD329E14F4089FE1F,22c14aa401c45df4a36bbd09c7bb61a637079aef,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/mixed_flux_pinn.py,,text/x-python,15416,7D6753580419EE9D01D70D90E9FF44C7E4204F825C97F3ED8EC16CFC8CB964F5,b3f7068223fcf618b212c1919bddddba05b0b7b8,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/models.py,,text/x-python,5591,230248DBEFC2450E44BC24FD3CD7C9BDB00BA607062991EDB05D663F386B413D,a1d885698fe17dcf9b7df6b3cb7e671b8bc1a502,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/n0_compatibility.py,,text/x-python,18292,F40FFDA98C358F2DE9CA0B35B0C864B8A7A194C3706AFA7E9599CDFB1E90F3A6,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/n0_cv_evidence.py,,text/x-python,34131,81449FA1714E57D268CB9753C62BAE888A7991DC8D83BAF0626E7E2D9FD30369,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/n0_diagnostics.py,,text/x-python,25348,3C792CCE18A10091C0F5A9A66D4C18A42051C480BD37F33E2148A10E503E55DC,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/network.py,,text/x-python,5489,6FF7D712433093571F3F754B655B86186274A167E16F3B76B8A368D0B46D060F,3463a295e29c76a2f518e838a4fe8f4017edac4d,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/oasis_components.py,,text/x-python,22438,7AD074B51E7A2804C9CB9A72F6B717D23CFFE4468B990AC9E798F545193DE135,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,8,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/optimizer_forensics.py,,text/x-python,9312,395BEC4695ABB580024BB9C5D5FF23BF629B25FBC9ACC6F968EFB890310CCBE7,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/physics_residuals.py,,text/x-python,8966,CEC55964F513FC0E12A2985D3C6AE388010CF8B7E2B637B3D03675E2F10F8B0D,5d315037cfffb789d9bd2b0d61e9ed0ab02f29a6,yes,3,unique_basename_fallback,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/residuals.py,,text/x-python,6414,BA496DC574A34226782FCB1F8D0764FDF0161F592516AC30100474A4DD0CD4EA,b876e19c7f689ad9673feafea87b40494228f282,yes,4,unique_basename_fallback,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/pinn/trainer.py,,text/x-python,736,4FDD5B97E280959C045E168CCE6FE6DA5169CE2D91823DAE07BD632042661B3D,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
